equalweight; no softsign
Casting to tensor
torch.Size([1000, 35986, 2])
torch.Size([1000, 35986])
Epoch :  331  Rel. Train L2 Loss :  0.011865946963429451  Rel. Test L2 Loss :  0.06324123883247376  L adjust: ['0.994347', '1.004861']  time :  86.63449931144714
Epoch :  332  Rel. Train L2 Loss :  0.011837265223264695  Rel. Test L2 Loss :  0.06358687114715576  L adjust: ['0.994323', '1.004904']  time :  86.52215123176575
Epoch :  333  Rel. Train L2 Loss :  0.011817592650651932  Rel. Test L2 Loss :  0.06412781143188477  L adjust: ['0.994318', '1.004965']  time :  86.79068660736084
Epoch :  334  Rel. Train L2 Loss :  0.01212672033905983  Rel. Test L2 Loss :  0.06403410768508912  L adjust: ['0.994467', '1.004939']  time :  86.37752199172974
Epoch :  335  Rel. Train L2 Loss :  0.011748654440045357  Rel. Test L2 Loss :  0.06354698300361633  L adjust: ['0.994376', '1.004849']  time :  86.49813437461853
Epoch :  336  Rel. Train L2 Loss :  0.011482713028788567  Rel. Test L2 Loss :  0.06390244460105896  L adjust: ['0.994406', '1.004886']  time :  86.72550201416016
Epoch :  337  Rel. Train L2 Loss :  0.011753763630986213  Rel. Test L2 Loss :  0.06415828561782837  L adjust: ['0.994428', '1.004946']  time :  86.32733011245728
Epoch :  338  Rel. Train L2 Loss :  0.011919854342937469  Rel. Test L2 Loss :  0.06406547999382019  L adjust: ['0.994494', '1.004919']  time :  86.5585446357727
Epoch :  339  Rel. Train L2 Loss :  0.011826410070061683  Rel. Test L2 Loss :  0.0638445439338684  L adjust: ['0.994395', '1.004929']  time :  87.02122616767883
Epoch :  340  Rel. Train L2 Loss :  0.011590654015541076  Rel. Test L2 Loss :  0.06403742742538453  L adjust: ['0.994417', '1.004873']  time :  86.27367734909058
Epoch :  341  Rel. Train L2 Loss :  0.011357886403799058  Rel. Test L2 Loss :  0.0638107943534851  L adjust: ['0.994426', '1.004893']  time :  86.85011291503906
Epoch :  342  Rel. Train L2 Loss :  0.011177973851561546  Rel. Test L2 Loss :  0.06369112706184388  L adjust: ['0.994396', '1.004978']  time :  86.4512095451355
Epoch :  343  Rel. Train L2 Loss :  0.011507733821868897  Rel. Test L2 Loss :  0.06404119038581849  L adjust: ['0.994481', '1.004992']  time :  86.66804647445679
Epoch :  344  Rel. Train L2 Loss :  0.011168468371033668  Rel. Test L2 Loss :  0.06337586617469787  L adjust: ['0.994351', '1.004951']  time :  86.68024611473083
Epoch :  345  Rel. Train L2 Loss :  0.01117703641951084  Rel. Test L2 Loss :  0.0640330548286438  L adjust: ['0.994344', '1.004991']  time :  86.17873072624207
Epoch :  346  Rel. Train L2 Loss :  0.010909312069416047  Rel. Test L2 Loss :  0.06382258558273315  L adjust: ['0.994437', '1.005051']  time :  86.74426364898682
Epoch :  347  Rel. Train L2 Loss :  0.010751609906554223  Rel. Test L2 Loss :  0.06443843960762025  L adjust: ['0.994421', '1.004842']  time :  86.33200597763062
Epoch :  348  Rel. Train L2 Loss :  0.010606963232159615  Rel. Test L2 Loss :  0.06381031894683838  L adjust: ['0.994449', '1.004893']  time :  86.53275465965271
Epoch :  349  Rel. Train L2 Loss :  0.010545931085944175  Rel. Test L2 Loss :  0.06405770134925842  L adjust: ['0.994477', '1.004885']  time :  86.68544411659241
Epoch :  350  Rel. Train L2 Loss :  0.01045734828710556  Rel. Test L2 Loss :  0.06351242852210999  L adjust: ['0.994389', '1.004835']  time :  86.38050293922424
Epoch :  351  Rel. Train L2 Loss :  0.010451060578227042  Rel. Test L2 Loss :  0.0637096176147461  L adjust: ['0.994464', '1.005012']  time :  86.80474400520325
Epoch :  352  Rel. Train L2 Loss :  0.010575056657195091  Rel. Test L2 Loss :  0.0638178994655609  L adjust: ['0.994572', '1.004865']  time :  86.39624953269958
Epoch :  353  Rel. Train L2 Loss :  0.010670428946614265  Rel. Test L2 Loss :  0.0636887173652649  L adjust: ['0.994430', '1.004970']  time :  86.45979475975037
Epoch :  354  Rel. Train L2 Loss :  0.010433334991335868  Rel. Test L2 Loss :  0.06391013908386231  L adjust: ['0.994449', '1.004781']  time :  86.74198412895203
Epoch :  355  Rel. Train L2 Loss :  0.010248563706874847  Rel. Test L2 Loss :  0.06342585420608521  L adjust: ['0.994304', '1.004890']  time :  86.46989631652832
Epoch :  356  Rel. Train L2 Loss :  0.010239014014601708  Rel. Test L2 Loss :  0.0638142831325531  L adjust: ['0.994445', '1.004842']  time :  86.6722822189331
Epoch :  357  Rel. Train L2 Loss :  0.009961027577519417  Rel. Test L2 Loss :  0.0635720489025116  L adjust: ['0.994377', '1.004886']  time :  86.53026700019836
Epoch :  358  Rel. Train L2 Loss :  0.009780938029289246  Rel. Test L2 Loss :  0.06422002220153808  L adjust: ['0.994410', '1.004916']  time :  86.42357993125916
Epoch :  359  Rel. Train L2 Loss :  0.009982697248458862  Rel. Test L2 Loss :  0.06391297674179078  L adjust: ['0.994434', '1.004882']  time :  86.73217034339905
Epoch :  360  Rel. Train L2 Loss :  0.009925710946321487  Rel. Test L2 Loss :  0.06390310454368592  L adjust: ['0.994385', '1.004919']  time :  86.80160975456238
Epoch :  361  Rel. Train L2 Loss :  0.009782352104783058  Rel. Test L2 Loss :  0.06407617259025573  L adjust: ['0.994456', '1.004865']  time :  86.70982956886292
Epoch :  362  Rel. Train L2 Loss :  0.00971218705177307  Rel. Test L2 Loss :  0.0635508987903595  L adjust: ['0.994385', '1.004882']  time :  86.56800508499146
Epoch :  363  Rel. Train L2 Loss :  0.009696477025747299  Rel. Test L2 Loss :  0.06384537887573243  L adjust: ['0.994372', '1.004881']  time :  86.45896697044373
Epoch :  364  Rel. Train L2 Loss :  0.00973426978290081  Rel. Test L2 Loss :  0.06366672015190125  L adjust: ['0.994422', '1.004927']  time :  86.80144953727722
Epoch :  365  Rel. Train L2 Loss :  0.009699497193098068  Rel. Test L2 Loss :  0.06383074593544007  L adjust: ['0.994425', '1.004917']  time :  86.54730224609375
Epoch :  366  Rel. Train L2 Loss :  0.009597477272152901  Rel. Test L2 Loss :  0.06397261548042298  L adjust: ['0.994362', '1.004991']  time :  86.3015570640564
Epoch :  367  Rel. Train L2 Loss :  0.009669298931956291  Rel. Test L2 Loss :  0.06400110697746277  L adjust: ['0.994379', '1.004837']  time :  86.68724775314331
Epoch :  368  Rel. Train L2 Loss :  0.009585591614246368  Rel. Test L2 Loss :  0.0639394998550415  L adjust: ['0.994359', '1.004846']  time :  86.33583736419678
Epoch :  369  Rel. Train L2 Loss :  0.009509748235344886  Rel. Test L2 Loss :  0.06408985686302185  L adjust: ['0.994393', '1.004883']  time :  86.62172150611877
Epoch :  370  Rel. Train L2 Loss :  0.00939955699443817  Rel. Test L2 Loss :  0.0638543689250946  L adjust: ['0.994443', '1.004903']  time :  86.50769972801208
Epoch :  371  Rel. Train L2 Loss :  0.009192499086260795  Rel. Test L2 Loss :  0.06399791669845581  L adjust: ['0.994446', '1.004923']  time :  86.18479251861572
Epoch :  372  Rel. Train L2 Loss :  0.009126841813325882  Rel. Test L2 Loss :  0.06421575880050659  L adjust: ['0.994461', '1.004874']  time :  86.51991939544678
Epoch :  373  Rel. Train L2 Loss :  0.009116859912872314  Rel. Test L2 Loss :  0.06405091071128845  L adjust: ['0.994473', '1.004905']  time :  86.48255276679993
Epoch :  374  Rel. Train L2 Loss :  0.009046163395047187  Rel. Test L2 Loss :  0.06401159977912903  L adjust: ['0.994406', '1.004935']  time :  86.47377514839172
Epoch :  375  Rel. Train L2 Loss :  0.008858152359724045  Rel. Test L2 Loss :  0.06376621174812316  L adjust: ['0.994420', '1.004932']  time :  86.78758716583252
Epoch :  376  Rel. Train L2 Loss :  0.008854072332382203  Rel. Test L2 Loss :  0.0637848093509674  L adjust: ['0.994407', '1.004892']  time :  86.35519814491272
Epoch :  377  Rel. Train L2 Loss :  0.008774174630641937  Rel. Test L2 Loss :  0.0638204436302185  L adjust: ['0.994379', '1.004928']  time :  86.57438659667969
Epoch :  378  Rel. Train L2 Loss :  0.008855829775333404  Rel. Test L2 Loss :  0.064030433177948  L adjust: ['0.994439', '1.004890']  time :  86.80239868164062
Epoch :  379  Rel. Train L2 Loss :  0.008728018581867218  Rel. Test L2 Loss :  0.06423615860939026  L adjust: ['0.994447', '1.004845']  time :  86.38129019737244
Epoch :  380  Rel. Train L2 Loss :  0.00865991546213627  Rel. Test L2 Loss :  0.06391304612159729  L adjust: ['0.994413', '1.004959']  time :  86.86880135536194
Epoch :  381  Rel. Train L2 Loss :  0.00845555916428566  Rel. Test L2 Loss :  0.06376235604286194  L adjust: ['0.994432', '1.004953']  time :  86.37483358383179
Epoch :  382  Rel. Train L2 Loss :  0.008368287995457649  Rel. Test L2 Loss :  0.06401915669441223  L adjust: ['0.994396', '1.004905']  time :  86.67442774772644
Epoch :  383  Rel. Train L2 Loss :  0.008485291659832  Rel. Test L2 Loss :  0.06388234162330628  L adjust: ['0.994460', '1.004923']  time :  86.25507140159607
Epoch :  384  Rel. Train L2 Loss :  0.008491159752011299  Rel. Test L2 Loss :  0.0639037983417511  L adjust: ['0.994439', '1.004916']  time :  86.36818504333496
Epoch :  385  Rel. Train L2 Loss :  0.008436098024249076  Rel. Test L2 Loss :  0.06371181321144104  L adjust: ['0.994375', '1.004863']  time :  86.69299292564392
Epoch :  386  Rel. Train L2 Loss :  0.008397019356489182  Rel. Test L2 Loss :  0.06390282392501831  L adjust: ['0.994389', '1.004841']  time :  86.23093032836914
Epoch :  387  Rel. Train L2 Loss :  0.008146737158298492  Rel. Test L2 Loss :  0.06374188351631165  L adjust: ['0.994405', '1.004804']  time :  86.48292398452759
Epoch :  388  Rel. Train L2 Loss :  0.008199602261185646  Rel. Test L2 Loss :  0.06397441291809082  L adjust: ['0.994452', '1.004909']  time :  86.69063186645508
Epoch :  389  Rel. Train L2 Loss :  0.008194713190197945  Rel. Test L2 Loss :  0.06358833861351013  L adjust: ['0.994422', '1.004921']  time :  86.29609274864197
Epoch :  390  Rel. Train L2 Loss :  0.00814021997153759  Rel. Test L2 Loss :  0.0639488832950592  L adjust: ['0.994406', '1.004857']  time :  86.65556263923645
Epoch :  391  Rel. Train L2 Loss :  0.008017374277114868  Rel. Test L2 Loss :  0.06375396013259887  L adjust: ['0.994398', '1.004832']  time :  86.46999144554138
Epoch :  392  Rel. Train L2 Loss :  0.007900484010577202  Rel. Test L2 Loss :  0.06431549668312073  L adjust: ['0.994413', '1.004860']  time :  86.15817284584045
Epoch :  393  Rel. Train L2 Loss :  0.007770106181502342  Rel. Test L2 Loss :  0.06361558961868286  L adjust: ['0.994422', '1.004867']  time :  86.59054231643677
Epoch :  394  Rel. Train L2 Loss :  0.00788634204864502  Rel. Test L2 Loss :  0.06396035027503967  L adjust: ['0.994394', '1.004892']  time :  86.24163556098938
Epoch :  395  Rel. Train L2 Loss :  0.007717267140746117  Rel. Test L2 Loss :  0.06360057663917541  L adjust: ['0.994430', '1.004858']  time :  86.40174913406372
Epoch :  396  Rel. Train L2 Loss :  0.00765496675670147  Rel. Test L2 Loss :  0.06359535312652588  L adjust: ['0.994383', '1.004883']  time :  86.58355450630188
Epoch :  397  Rel. Train L2 Loss :  0.0075259643346071246  Rel. Test L2 Loss :  0.06372578263282776  L adjust: ['0.994378', '1.004867']  time :  86.0296585559845
Epoch :  398  Rel. Train L2 Loss :  0.007509696274995804  Rel. Test L2 Loss :  0.06363525557518006  L adjust: ['0.994397', '1.004848']  time :  86.61697149276733
Epoch :  399  Rel. Train L2 Loss :  0.007405228286981582  Rel. Test L2 Loss :  0.06392684817314148  L adjust: ['0.994413', '1.004963']  time :  86.17474722862244
Epoch :  400  Rel. Train L2 Loss :  0.007364818722009659  Rel. Test L2 Loss :  0.06369032096862794  L adjust: ['0.994381', '1.004894']  time :  86.43178749084473
Epoch :  401  Rel. Train L2 Loss :  0.007334382817149162  Rel. Test L2 Loss :  0.06357549452781677  L adjust: ['0.994406', '1.004842']  time :  86.6977424621582
Epoch :  402  Rel. Train L2 Loss :  0.007269953906536102  Rel. Test L2 Loss :  0.0636041247844696  L adjust: ['0.994384', '1.004841']  time :  86.25573515892029
Epoch :  403  Rel. Train L2 Loss :  0.007136592268943786  Rel. Test L2 Loss :  0.06361060833930969  L adjust: ['0.994374', '1.004917']  time :  86.65673017501831
Epoch :  404  Rel. Train L2 Loss :  0.007175914153456688  Rel. Test L2 Loss :  0.06368869280815125  L adjust: ['0.994401', '1.004886']  time :  86.50163841247559
Epoch :  405  Rel. Train L2 Loss :  0.007193051114678383  Rel. Test L2 Loss :  0.06385544395446777  L adjust: ['0.994443', '1.004887']  time :  86.98573637008667
Epoch :  406  Rel. Train L2 Loss :  0.007130165085196495  Rel. Test L2 Loss :  0.0636205985546112  L adjust: ['0.994381', '1.004861']  time :  86.69443845748901
Epoch :  407  Rel. Train L2 Loss :  0.007084618993103504  Rel. Test L2 Loss :  0.06373128199577331  L adjust: ['0.994396', '1.004909']  time :  86.36844897270203
Epoch :  408  Rel. Train L2 Loss :  0.007014165431261063  Rel. Test L2 Loss :  0.0638390679359436  L adjust: ['0.994407', '1.004899']  time :  86.59379196166992
Epoch :  409  Rel. Train L2 Loss :  0.0069406222254037855  Rel. Test L2 Loss :  0.06355864644050598  L adjust: ['0.994409', '1.004885']  time :  86.86616826057434
Epoch :  410  Rel. Train L2 Loss :  0.006854617461562157  Rel. Test L2 Loss :  0.06375939011573792  L adjust: ['0.994417', '1.004892']  time :  86.4763355255127
Epoch :  411  Rel. Train L2 Loss :  0.006877971909940243  Rel. Test L2 Loss :  0.06371234726905822  L adjust: ['0.994409', '1.004915']  time :  86.77018117904663
Epoch :  412  Rel. Train L2 Loss :  0.006750594690442085  Rel. Test L2 Loss :  0.06372732782363892  L adjust: ['0.994401', '1.004884']  time :  86.53630328178406
Epoch :  413  Rel. Train L2 Loss :  0.006609479986131191  Rel. Test L2 Loss :  0.06365512657165527  L adjust: ['0.994402', '1.004941']  time :  86.79459381103516
Epoch :  414  Rel. Train L2 Loss :  0.006543876715004444  Rel. Test L2 Loss :  0.06364111590385436  L adjust: ['0.994406', '1.004892']  time :  86.66808223724365
Epoch :  415  Rel. Train L2 Loss :  0.006541041389107704  Rel. Test L2 Loss :  0.0636456196308136  L adjust: ['0.994409', '1.004937']  time :  86.9726140499115
Epoch :  416  Rel. Train L2 Loss :  0.006532155513763428  Rel. Test L2 Loss :  0.0637444372177124  L adjust: ['0.994404', '1.004944']  time :  86.61493730545044
Epoch :  417  Rel. Train L2 Loss :  0.0065473665669560435  Rel. Test L2 Loss :  0.06352575588226318  L adjust: ['0.994401', '1.004918']  time :  86.80042624473572
Epoch :  418  Rel. Train L2 Loss :  0.00648175010830164  Rel. Test L2 Loss :  0.06366682076454162  L adjust: ['0.994425', '1.004920']  time :  86.73461747169495
Epoch :  419  Rel. Train L2 Loss :  0.00643291998654604  Rel. Test L2 Loss :  0.06362677383422852  L adjust: ['0.994433', '1.004880']  time :  86.78780221939087
Epoch :  420  Rel. Train L2 Loss :  0.006345475360751152  Rel. Test L2 Loss :  0.0636401150226593  L adjust: ['0.994416', '1.004866']  time :  86.7684154510498
Epoch :  421  Rel. Train L2 Loss :  0.006282347962260246  Rel. Test L2 Loss :  0.06348373937606812  L adjust: ['0.994386', '1.004888']  time :  86.77374577522278
Epoch :  422  Rel. Train L2 Loss :  0.006241910077631473  Rel. Test L2 Loss :  0.06380558013916016  L adjust: ['0.994428', '1.004914']  time :  86.83129167556763
Epoch :  423  Rel. Train L2 Loss :  0.006246361874043941  Rel. Test L2 Loss :  0.06349351310729981  L adjust: ['0.994390', '1.004928']  time :  86.78883171081543
Epoch :  424  Rel. Train L2 Loss :  0.006202301926910877  Rel. Test L2 Loss :  0.0637344307899475  L adjust: ['0.994421', '1.004891']  time :  86.72983598709106
Epoch :  425  Rel. Train L2 Loss :  0.006181553125381469  Rel. Test L2 Loss :  0.06350118970870972  L adjust: ['0.994407', '1.004910']  time :  86.85452198982239
Epoch :  426  Rel. Train L2 Loss :  0.006151874601840973  Rel. Test L2 Loss :  0.06365089964866638  L adjust: ['0.994426', '1.004880']  time :  86.63624048233032
Epoch :  427  Rel. Train L2 Loss :  0.006120060428977013  Rel. Test L2 Loss :  0.06358065438270569  L adjust: ['0.994414', '1.004915']  time :  86.84662747383118
Epoch :  428  Rel. Train L2 Loss :  0.006070516094565392  Rel. Test L2 Loss :  0.06362390804290771  L adjust: ['0.994410', '1.004918']  time :  86.63566875457764
Epoch :  429  Rel. Train L2 Loss :  0.006030088298022747  Rel. Test L2 Loss :  0.06360324001312256  L adjust: ['0.994419', '1.004914']  time :  87.5017945766449
Epoch :  430  Rel. Train L2 Loss :  0.005958016358315945  Rel. Test L2 Loss :  0.06363844680786133  L adjust: ['0.994409', '1.004914']  time :  86.65222215652466
Epoch :  431  Rel. Train L2 Loss :  0.005915354460477829  Rel. Test L2 Loss :  0.06351546430587769  L adjust: ['0.994419', '1.004905']  time :  86.84197163581848
Epoch :  432  Rel. Train L2 Loss :  0.005855937324464321  Rel. Test L2 Loss :  0.06364226770401  L adjust: ['0.994401', '1.004897']  time :  86.78422284126282
Epoch :  433  Rel. Train L2 Loss :  0.005823061853647232  Rel. Test L2 Loss :  0.06354930949211121  L adjust: ['0.994407', '1.004910']  time :  86.73627281188965
Epoch :  434  Rel. Train L2 Loss :  0.005794319726526737  Rel. Test L2 Loss :  0.06358296084403992  L adjust: ['0.994415', '1.004913']  time :  86.8335964679718
Epoch :  435  Rel. Train L2 Loss :  0.005780761443078518  Rel. Test L2 Loss :  0.06355499720573425  L adjust: ['0.994399', '1.004902']  time :  86.62226843833923
Epoch :  436  Rel. Train L2 Loss :  0.005740289308130741  Rel. Test L2 Loss :  0.06351380443572999  L adjust: ['0.994413', '1.004895']  time :  86.80898809432983
Epoch :  437  Rel. Train L2 Loss :  0.0057050719484686855  Rel. Test L2 Loss :  0.06352808237075806  L adjust: ['0.994394', '1.004903']  time :  86.589834690094
Epoch :  438  Rel. Train L2 Loss :  0.005664931260049343  Rel. Test L2 Loss :  0.06353157377243042  L adjust: ['0.994412', '1.004923']  time :  86.67298746109009
Epoch :  439  Rel. Train L2 Loss :  0.0056495734006166455  Rel. Test L2 Loss :  0.06350035166740417  L adjust: ['0.994419', '1.004924']  time :  86.79563117027283
Epoch :  440  Rel. Train L2 Loss :  0.005616794109344483  Rel. Test L2 Loss :  0.06344972372055054  L adjust: ['0.994400', '1.004906']  time :  86.66784119606018
Epoch :  441  Rel. Train L2 Loss :  0.005592425271868705  Rel. Test L2 Loss :  0.06342209076881408  L adjust: ['0.994403', '1.004895']  time :  86.82501149177551
Epoch :  442  Rel. Train L2 Loss :  0.005581905655562877  Rel. Test L2 Loss :  0.06347049570083618  L adjust: ['0.994404', '1.004902']  time :  86.25857138633728
Epoch :  443  Rel. Train L2 Loss :  0.005560789294540882  Rel. Test L2 Loss :  0.0634185528755188  L adjust: ['0.994409', '1.004905']  time :  86.58779287338257
Epoch :  444  Rel. Train L2 Loss :  0.005533087864518165  Rel. Test L2 Loss :  0.06346305871009826  L adjust: ['0.994410', '1.004902']  time :  86.56362009048462
Epoch :  445  Rel. Train L2 Loss :  0.005535285815596581  Rel. Test L2 Loss :  0.06348115301132203  L adjust: ['0.994408', '1.004894']  time :  86.34537720680237
Epoch :  446  Rel. Train L2 Loss :  0.005502623274922371  Rel. Test L2 Loss :  0.06343842029571534  L adjust: ['0.994404', '1.004918']  time :  86.71064448356628
Epoch :  447  Rel. Train L2 Loss :  0.005481601409614087  Rel. Test L2 Loss :  0.06340939545631409  L adjust: ['0.994418', '1.004914']  time :  86.37628841400146
Epoch :  448  Rel. Train L2 Loss :  0.005439834117889404  Rel. Test L2 Loss :  0.06349182057380676  L adjust: ['0.994404', '1.004905']  time :  86.4782600402832
Epoch :  449  Rel. Train L2 Loss :  0.005395219333469868  Rel. Test L2 Loss :  0.06345934939384461  L adjust: ['0.994410', '1.004906']  time :  86.72822546958923
Epoch :  450  Rel. Train L2 Loss :  0.00536951819062233  Rel. Test L2 Loss :  0.06344316911697388  L adjust: ['0.994411', '1.004896']  time :  86.8646137714386
Epoch :  451  Rel. Train L2 Loss :  0.005335390068590641  Rel. Test L2 Loss :  0.06343397402763366  L adjust: ['0.994415', '1.004905']  time :  86.55812788009644
Epoch :  452  Rel. Train L2 Loss :  0.005313983231782914  Rel. Test L2 Loss :  0.06346053099632264  L adjust: ['0.994406', '1.004907']  time :  86.70904779434204
Epoch :  453  Rel. Train L2 Loss :  0.005297952339053154  Rel. Test L2 Loss :  0.06344734025001526  L adjust: ['0.994411', '1.004912']  time :  86.47087454795837
Epoch :  454  Rel. Train L2 Loss :  0.0052800745442509655  Rel. Test L2 Loss :  0.063419926404953  L adjust: ['0.994418', '1.004913']  time :  86.32108163833618
Epoch :  455  Rel. Train L2 Loss :  0.005267790086567402  Rel. Test L2 Loss :  0.0634185287952423  L adjust: ['0.994407', '1.004903']  time :  86.68539023399353
Epoch :  456  Rel. Train L2 Loss :  0.00525184004753828  Rel. Test L2 Loss :  0.06340301322937011  L adjust: ['0.994414', '1.004902']  time :  86.54545640945435
Epoch :  457  Rel. Train L2 Loss :  0.005239167824387551  Rel. Test L2 Loss :  0.063402747631073  L adjust: ['0.994408', '1.004897']  time :  86.2861795425415
Epoch :  458  Rel. Train L2 Loss :  0.005215550139546395  Rel. Test L2 Loss :  0.06339974665641784  L adjust: ['0.994407', '1.004915']  time :  86.63416576385498
Epoch :  459  Rel. Train L2 Loss :  0.005199736081063748  Rel. Test L2 Loss :  0.06337556576728821  L adjust: ['0.994413', '1.004905']  time :  86.27554368972778
Epoch :  460  Rel. Train L2 Loss :  0.005187106817960739  Rel. Test L2 Loss :  0.06339597821235657  L adjust: ['0.994411', '1.004908']  time :  86.22074222564697
Epoch :  461  Rel. Train L2 Loss :  0.005177447266876698  Rel. Test L2 Loss :  0.06340622282028198  L adjust: ['0.994415', '1.004900']  time :  86.61204695701599
Epoch :  462  Rel. Train L2 Loss :  0.005160133436322213  Rel. Test L2 Loss :  0.0633490869998932  L adjust: ['0.994408', '1.004912']  time :  86.1130883693695
Epoch :  463  Rel. Train L2 Loss :  0.005148500628769398  Rel. Test L2 Loss :  0.06338523817062378  L adjust: ['0.994408', '1.004903']  time :  86.47556924819946
Epoch :  464  Rel. Train L2 Loss :  0.005135375298559666  Rel. Test L2 Loss :  0.06340614295005799  L adjust: ['0.994410', '1.004903']  time :  86.65538477897644
Epoch :  465  Rel. Train L2 Loss :  0.005121709994971752  Rel. Test L2 Loss :  0.06338012290000916  L adjust: ['0.994402', '1.004897']  time :  86.12444067001343
Epoch :  466  Rel. Train L2 Loss :  0.005111699812114239  Rel. Test L2 Loss :  0.06333769822120666  L adjust: ['0.994408', '1.004903']  time :  86.58509922027588
Epoch :  467  Rel. Train L2 Loss :  0.0050996955707669255  Rel. Test L2 Loss :  0.06338156867027282  L adjust: ['0.994406', '1.004897']  time :  86.2511510848999
Epoch :  468  Rel. Train L2 Loss :  0.005086583584547043  Rel. Test L2 Loss :  0.06336225724220276  L adjust: ['0.994410', '1.004905']  time :  86.35456013679504
Epoch :  469  Rel. Train L2 Loss :  0.005076977796852589  Rel. Test L2 Loss :  0.0633557755947113  L adjust: ['0.994412', '1.004902']  time :  86.74785494804382
Epoch :  470  Rel. Train L2 Loss :  0.005066384010016918  Rel. Test L2 Loss :  0.06335188126564026  L adjust: ['0.994411', '1.004906']  time :  86.29466128349304
Epoch :  471  Rel. Train L2 Loss :  0.005056003928184509  Rel. Test L2 Loss :  0.06335349130630494  L adjust: ['0.994408', '1.004904']  time :  86.55599784851074
Epoch :  472  Rel. Train L2 Loss :  0.005047871947288513  Rel. Test L2 Loss :  0.06333768939971923  L adjust: ['0.994410', '1.004901']  time :  86.58115005493164
Epoch :  473  Rel. Train L2 Loss :  0.0050418017879128455  Rel. Test L2 Loss :  0.06333558344841003  L adjust: ['0.994412', '1.004905']  time :  86.17162799835205
Epoch :  474  Rel. Train L2 Loss :  0.005032997526228428  Rel. Test L2 Loss :  0.06333015275001526  L adjust: ['0.994408', '1.004903']  time :  86.70039677619934
Epoch :  475  Rel. Train L2 Loss :  0.0050251750871539115  Rel. Test L2 Loss :  0.06333927011489868  L adjust: ['0.994412', '1.004907']  time :  86.39068865776062
Epoch :  476  Rel. Train L2 Loss :  0.005016574129462242  Rel. Test L2 Loss :  0.06334146213531494  L adjust: ['0.994411', '1.004904']  time :  86.4126398563385
Epoch :  477  Rel. Train L2 Loss :  0.005009853474795818  Rel. Test L2 Loss :  0.0633311984539032  L adjust: ['0.994409', '1.004905']  time :  86.71709442138672
Epoch :  478  Rel. Train L2 Loss :  0.0050021053850650785  Rel. Test L2 Loss :  0.06333468413352966  L adjust: ['0.994412', '1.004905']  time :  86.34636664390564
Epoch :  479  Rel. Train L2 Loss :  0.00499493208527565  Rel. Test L2 Loss :  0.06333189988136291  L adjust: ['0.994411', '1.004903']  time :  86.673898935318
Epoch :  480  Rel. Train L2 Loss :  0.00498739217966795  Rel. Test L2 Loss :  0.0633166081905365  L adjust: ['0.994410', '1.004905']  time :  86.57893466949463
Epoch :  481  Rel. Train L2 Loss :  0.004982014708220958  Rel. Test L2 Loss :  0.06333172798156739  L adjust: ['0.994410', '1.004906']  time :  86.34715962409973
Epoch :  482  Rel. Train L2 Loss :  0.00497530323266983  Rel. Test L2 Loss :  0.06330689120292664  L adjust: ['0.994411', '1.004905']  time :  86.68455052375793
Epoch :  483  Rel. Train L2 Loss :  0.00496988196671009  Rel. Test L2 Loss :  0.06332486033439637  L adjust: ['0.994412', '1.004905']  time :  86.43001461029053
Epoch :  484  Rel. Train L2 Loss :  0.0049645439460873604  Rel. Test L2 Loss :  0.06330938696861267  L adjust: ['0.994409', '1.004905']  time :  86.36807298660278
Epoch :  485  Rel. Train L2 Loss :  0.004958511807024479  Rel. Test L2 Loss :  0.06330637574195862  L adjust: ['0.994410', '1.004906']  time :  86.79674029350281
Epoch :  486  Rel. Train L2 Loss :  0.004954312831163406  Rel. Test L2 Loss :  0.06331703972816467  L adjust: ['0.994411', '1.004907']  time :  86.3467435836792
Epoch :  487  Rel. Train L2 Loss :  0.004949221633374691  Rel. Test L2 Loss :  0.06330966329574585  L adjust: ['0.994410', '1.004906']  time :  86.61412119865417
Epoch :  488  Rel. Train L2 Loss :  0.004944735735654831  Rel. Test L2 Loss :  0.0633037428855896  L adjust: ['0.994411', '1.004904']  time :  86.60490393638611
Epoch :  489  Rel. Train L2 Loss :  0.004940134659409523  Rel. Test L2 Loss :  0.06329712986946107  L adjust: ['0.994411', '1.004906']  time :  86.32320046424866
Epoch :  490  Rel. Train L2 Loss :  0.004936359547078609  Rel. Test L2 Loss :  0.06329926085472107  L adjust: ['0.994411', '1.004906']  time :  86.6572265625
Epoch :  491  Rel. Train L2 Loss :  0.004932682171463966  Rel. Test L2 Loss :  0.06329100942611694  L adjust: ['0.994410', '1.004905']  time :  86.34927344322205
Epoch :  492  Rel. Train L2 Loss :  0.0049290875345468525  Rel. Test L2 Loss :  0.06329360461235047  L adjust: ['0.994411', '1.004904']  time :  86.60829019546509
Epoch :  493  Rel. Train L2 Loss :  0.004925040885806083  Rel. Test L2 Loss :  0.06329692149162293  L adjust: ['0.994410', '1.004905']  time :  86.60699343681335
Epoch :  494  Rel. Train L2 Loss :  0.004921951532363892  Rel. Test L2 Loss :  0.06328902840614319  L adjust: ['0.994411', '1.004905']  time :  86.34970235824585
Epoch :  495  Rel. Train L2 Loss :  0.0049185721129179  Rel. Test L2 Loss :  0.06329229307174683  L adjust: ['0.994409', '1.004904']  time :  87.13117361068726
Epoch :  496  Rel. Train L2 Loss :  0.004915602251887322  Rel. Test L2 Loss :  0.06328522205352784  L adjust: ['0.994411', '1.004905']  time :  86.53241682052612
