equalweight; learn L
Casting to tensor
torch.Size([1000, 35986, 2])
torch.Size([1000, 35986])
Epoch :  331  Rel. Train L2 Loss :  0.01008280898630619  Rel. Test L2 Loss :  0.053198476910591125  L adjust: ['1.004210', '1.000227']  time :  97.19184875488281
Epoch :  332  Rel. Train L2 Loss :  0.00990257017314434  Rel. Test L2 Loss :  0.053324845433235166  L adjust: ['1.004201', '1.000226']  time :  97.38601303100586
Epoch :  333  Rel. Train L2 Loss :  0.009774154052138329  Rel. Test L2 Loss :  0.05321738374233246  L adjust: ['1.004177', '1.000250']  time :  97.32809281349182
Epoch :  334  Rel. Train L2 Loss :  0.009859870031476021  Rel. Test L2 Loss :  0.05317944073677063  L adjust: ['1.004214', '1.000230']  time :  97.23836469650269
Epoch :  335  Rel. Train L2 Loss :  0.00986803498864174  Rel. Test L2 Loss :  0.053201671123504636  L adjust: ['1.004179', '1.000253']  time :  97.24515438079834
Epoch :  336  Rel. Train L2 Loss :  0.009843776762485504  Rel. Test L2 Loss :  0.05353713405132294  L adjust: ['1.004200', '1.000284']  time :  97.3178174495697
Epoch :  337  Rel. Train L2 Loss :  0.009611703142523766  Rel. Test L2 Loss :  0.05277637505531311  L adjust: ['1.004175', '1.000280']  time :  96.93855381011963
Epoch :  338  Rel. Train L2 Loss :  0.009340841889381408  Rel. Test L2 Loss :  0.05352058744430542  L adjust: ['1.004205', '1.000204']  time :  97.12354445457458
Epoch :  339  Rel. Train L2 Loss :  0.009492667958140372  Rel. Test L2 Loss :  0.05308709311485291  L adjust: ['1.004158', '1.000215']  time :  97.39809393882751
Epoch :  340  Rel. Train L2 Loss :  0.009667241171002388  Rel. Test L2 Loss :  0.053115668058395384  L adjust: ['1.004227', '1.000250']  time :  97.13899254798889
Epoch :  341  Rel. Train L2 Loss :  0.00946254451572895  Rel. Test L2 Loss :  0.05297791302204132  L adjust: ['1.004196', '1.000250']  time :  97.09800052642822
Epoch :  342  Rel. Train L2 Loss :  0.009476704031229018  Rel. Test L2 Loss :  0.053002350211143495  L adjust: ['1.004230', '1.000276']  time :  97.4264714717865
Epoch :  343  Rel. Train L2 Loss :  0.009301767483353615  Rel. Test L2 Loss :  0.05316024613380432  L adjust: ['1.004244', '1.000238']  time :  97.3669822216034
Epoch :  344  Rel. Train L2 Loss :  0.009328624859452248  Rel. Test L2 Loss :  0.05282621192932129  L adjust: ['1.004228', '1.000234']  time :  97.17354226112366
Epoch :  345  Rel. Train L2 Loss :  0.009100584730505944  Rel. Test L2 Loss :  0.05307088315486908  L adjust: ['1.004197', '1.000225']  time :  97.21356773376465
Epoch :  346  Rel. Train L2 Loss :  0.009073017567396164  Rel. Test L2 Loss :  0.052924758553504946  L adjust: ['1.004236', '1.000258']  time :  97.40577006340027
Epoch :  347  Rel. Train L2 Loss :  0.008963512778282166  Rel. Test L2 Loss :  0.05297005403041839  L adjust: ['1.004199', '1.000254']  time :  97.19187116622925
Epoch :  348  Rel. Train L2 Loss :  0.009084541141986847  Rel. Test L2 Loss :  0.05300223171710968  L adjust: ['1.004189', '1.000208']  time :  97.16830277442932
Epoch :  349  Rel. Train L2 Loss :  0.008669214457273483  Rel. Test L2 Loss :  0.05291645395755768  L adjust: ['1.004206', '1.000204']  time :  97.43500590324402
Epoch :  350  Rel. Train L2 Loss :  0.008637691631913184  Rel. Test L2 Loss :  0.05298054563999176  L adjust: ['1.004233', '1.000191']  time :  97.3386595249176
Epoch :  351  Rel. Train L2 Loss :  0.008640707924962044  Rel. Test L2 Loss :  0.05276408815383911  L adjust: ['1.004184', '1.000232']  time :  97.0988438129425
Epoch :  352  Rel. Train L2 Loss :  0.008881940603256226  Rel. Test L2 Loss :  0.05296954369544983  L adjust: ['1.004205', '1.000240']  time :  97.37759757041931
Epoch :  353  Rel. Train L2 Loss :  0.008799032270908357  Rel. Test L2 Loss :  0.05299390041828155  L adjust: ['1.004191', '1.000243']  time :  97.34019684791565
Epoch :  354  Rel. Train L2 Loss :  0.008568639516830444  Rel. Test L2 Loss :  0.053002679824829105  L adjust: ['1.004173', '1.000244']  time :  96.96395301818848
Epoch :  355  Rel. Train L2 Loss :  0.00826217520236969  Rel. Test L2 Loss :  0.05306114590167999  L adjust: ['1.004204', '1.000245']  time :  97.21155953407288
Epoch :  356  Rel. Train L2 Loss :  0.00845093061029911  Rel. Test L2 Loss :  0.0530930050611496  L adjust: ['1.004194', '1.000253']  time :  97.23423933982849
Epoch :  357  Rel. Train L2 Loss :  0.008271580055356026  Rel. Test L2 Loss :  0.05283482885360718  L adjust: ['1.004229', '1.000268']  time :  97.4030077457428
Epoch :  358  Rel. Train L2 Loss :  0.008280388161540031  Rel. Test L2 Loss :  0.05303000915050506  L adjust: ['1.004172', '1.000270']  time :  98.42550134658813
Epoch :  359  Rel. Train L2 Loss :  0.008392524391412736  Rel. Test L2 Loss :  0.052746724128723145  L adjust: ['1.004190', '1.000210']  time :  97.38991570472717
Epoch :  360  Rel. Train L2 Loss :  0.008274365350604057  Rel. Test L2 Loss :  0.05292510724067688  L adjust: ['1.004194', '1.000248']  time :  97.0609188079834
Epoch :  361  Rel. Train L2 Loss :  0.008172913059592246  Rel. Test L2 Loss :  0.052747769236564636  L adjust: ['1.004193', '1.000237']  time :  97.1849582195282
Epoch :  362  Rel. Train L2 Loss :  0.00822415030002594  Rel. Test L2 Loss :  0.05284598970413208  L adjust: ['1.004190', '1.000222']  time :  97.41470074653625
Epoch :  363  Rel. Train L2 Loss :  0.00817202715575695  Rel. Test L2 Loss :  0.053147013425827026  L adjust: ['1.004201', '1.000235']  time :  97.33074593544006
Epoch :  364  Rel. Train L2 Loss :  0.008127555146813393  Rel. Test L2 Loss :  0.05279024136066437  L adjust: ['1.004207', '1.000224']  time :  97.17186284065247
Epoch :  365  Rel. Train L2 Loss :  0.007899781540036201  Rel. Test L2 Loss :  0.052956786870956424  L adjust: ['1.004203', '1.000215']  time :  97.281320810318
Epoch :  366  Rel. Train L2 Loss :  0.00788292035460472  Rel. Test L2 Loss :  0.05290457093715668  L adjust: ['1.004194', '1.000235']  time :  97.33462047576904
Epoch :  367  Rel. Train L2 Loss :  0.007794115573167801  Rel. Test L2 Loss :  0.052959200620651244  L adjust: ['1.004192', '1.000220']  time :  96.85156559944153
Epoch :  368  Rel. Train L2 Loss :  0.007791192635893822  Rel. Test L2 Loss :  0.0528404141664505  L adjust: ['1.004218', '1.000226']  time :  97.23062348365784
Epoch :  369  Rel. Train L2 Loss :  0.007774615809321404  Rel. Test L2 Loss :  0.052681862115859984  L adjust: ['1.004178', '1.000235']  time :  97.40154552459717
Epoch :  370  Rel. Train L2 Loss :  0.007552457436919212  Rel. Test L2 Loss :  0.05286205053329468  L adjust: ['1.004191', '1.000237']  time :  97.3420422077179
Epoch :  371  Rel. Train L2 Loss :  0.007479891508817673  Rel. Test L2 Loss :  0.05276124477386475  L adjust: ['1.004189', '1.000209']  time :  97.13700985908508
Epoch :  372  Rel. Train L2 Loss :  0.007550032258033752  Rel. Test L2 Loss :  0.052885310292243956  L adjust: ['1.004193', '1.000243']  time :  97.16461944580078
Epoch :  373  Rel. Train L2 Loss :  0.007424461394548416  Rel. Test L2 Loss :  0.052935107350349425  L adjust: ['1.004197', '1.000241']  time :  97.33551478385925
Epoch :  374  Rel. Train L2 Loss :  0.007231777608394623  Rel. Test L2 Loss :  0.0527720011472702  L adjust: ['1.004191', '1.000240']  time :  97.0610122680664
Epoch :  375  Rel. Train L2 Loss :  0.007307580053806305  Rel. Test L2 Loss :  0.052863049149513244  L adjust: ['1.004205', '1.000215']  time :  97.10933804512024
Epoch :  376  Rel. Train L2 Loss :  0.007370277017354965  Rel. Test L2 Loss :  0.052803158044815064  L adjust: ['1.004206', '1.000239']  time :  97.46560192108154
Epoch :  377  Rel. Train L2 Loss :  0.007218861356377602  Rel. Test L2 Loss :  0.05284226977825165  L adjust: ['1.004187', '1.000232']  time :  97.07954168319702
Epoch :  378  Rel. Train L2 Loss :  0.007278577014803886  Rel. Test L2 Loss :  0.05275084340572357  L adjust: ['1.004185', '1.000243']  time :  97.31045436859131
Epoch :  379  Rel. Train L2 Loss :  0.007040142722427845  Rel. Test L2 Loss :  0.0529406247138977  L adjust: ['1.004195', '1.000244']  time :  97.5467803478241
Epoch :  380  Rel. Train L2 Loss :  0.007020615622401237  Rel. Test L2 Loss :  0.05278852236270905  L adjust: ['1.004189', '1.000230']  time :  96.84038805961609
Epoch :  381  Rel. Train L2 Loss :  0.006999919734895229  Rel. Test L2 Loss :  0.052789013147354125  L adjust: ['1.004196', '1.000245']  time :  97.37371754646301
Epoch :  382  Rel. Train L2 Loss :  0.007109138570725918  Rel. Test L2 Loss :  0.05293440675735474  L adjust: ['1.004193', '1.000238']  time :  97.35093283653259
Epoch :  383  Rel. Train L2 Loss :  0.006992800638079643  Rel. Test L2 Loss :  0.05266754865646362  L adjust: ['1.004175', '1.000244']  time :  97.24819207191467
Epoch :  384  Rel. Train L2 Loss :  0.006778302997350692  Rel. Test L2 Loss :  0.05271433794498444  L adjust: ['1.004210', '1.000203']  time :  97.47644758224487
Epoch :  385  Rel. Train L2 Loss :  0.006722741886973381  Rel. Test L2 Loss :  0.052831936836242675  L adjust: ['1.004194', '1.000254']  time :  97.27548718452454
Epoch :  386  Rel. Train L2 Loss :  0.006705175131559372  Rel. Test L2 Loss :  0.05252367329597473  L adjust: ['1.004195', '1.000248']  time :  97.41174626350403
Epoch :  387  Rel. Train L2 Loss :  0.006616500459611416  Rel. Test L2 Loss :  0.05274987483024597  L adjust: ['1.004203', '1.000250']  time :  97.49755835533142
Epoch :  388  Rel. Train L2 Loss :  0.006604989185929298  Rel. Test L2 Loss :  0.05261611306667328  L adjust: ['1.004182', '1.000233']  time :  97.43200707435608
Epoch :  389  Rel. Train L2 Loss :  0.006563556961715221  Rel. Test L2 Loss :  0.0526173882484436  L adjust: ['1.004203', '1.000257']  time :  96.73042321205139
Epoch :  390  Rel. Train L2 Loss :  0.006429841108620167  Rel. Test L2 Loss :  0.0527629668712616  L adjust: ['1.004187', '1.000226']  time :  97.16277885437012
Epoch :  391  Rel. Train L2 Loss :  0.006368680752813816  Rel. Test L2 Loss :  0.05256797659397125  L adjust: ['1.004204', '1.000246']  time :  97.24283266067505
Epoch :  392  Rel. Train L2 Loss :  0.006373623624444008  Rel. Test L2 Loss :  0.052730258226394655  L adjust: ['1.004206', '1.000236']  time :  97.01591205596924
Epoch :  393  Rel. Train L2 Loss :  0.006292363099753857  Rel. Test L2 Loss :  0.05270706570148468  L adjust: ['1.004211', '1.000250']  time :  97.12119030952454
Epoch :  394  Rel. Train L2 Loss :  0.006220175251364708  Rel. Test L2 Loss :  0.05265479469299316  L adjust: ['1.004202', '1.000231']  time :  97.26564836502075
Epoch :  395  Rel. Train L2 Loss :  0.006256614424288273  Rel. Test L2 Loss :  0.05265241384506226  L adjust: ['1.004188', '1.000253']  time :  97.35698556900024
Epoch :  396  Rel. Train L2 Loss :  0.006176905177533627  Rel. Test L2 Loss :  0.052568694472312924  L adjust: ['1.004194', '1.000247']  time :  97.1832046508789
Epoch :  397  Rel. Train L2 Loss :  0.006077763304114342  Rel. Test L2 Loss :  0.052759584307670596  L adjust: ['1.004202', '1.000225']  time :  97.11169409751892
Epoch :  398  Rel. Train L2 Loss :  0.00610794322937727  Rel. Test L2 Loss :  0.052649996876716613  L adjust: ['1.004190', '1.000232']  time :  97.75018000602722
Epoch :  399  Rel. Train L2 Loss :  0.006051258914172649  Rel. Test L2 Loss :  0.05277304327487946  L adjust: ['1.004196', '1.000250']  time :  97.34924697875977
Epoch :  400  Rel. Train L2 Loss :  0.005974914997816085  Rel. Test L2 Loss :  0.0526321611404419  L adjust: ['1.004195', '1.000223']  time :  97.05013108253479
Epoch :  401  Rel. Train L2 Loss :  0.005924858555197716  Rel. Test L2 Loss :  0.052449699997901916  L adjust: ['1.004197', '1.000247']  time :  97.12273287773132
Epoch :  402  Rel. Train L2 Loss :  0.0058736313730478286  Rel. Test L2 Loss :  0.05249836277961731  L adjust: ['1.004202', '1.000247']  time :  97.37304878234863
Epoch :  403  Rel. Train L2 Loss :  0.005846368461847305  Rel. Test L2 Loss :  0.05246759307384491  L adjust: ['1.004223', '1.000228']  time :  97.33750748634338
Epoch :  404  Rel. Train L2 Loss :  0.005866166427731514  Rel. Test L2 Loss :  0.052508829832077025  L adjust: ['1.004207', '1.000247']  time :  96.89581823348999
Epoch :  405  Rel. Train L2 Loss :  0.005839462019503116  Rel. Test L2 Loss :  0.05261862182617188  L adjust: ['1.004194', '1.000227']  time :  97.25050568580627
Epoch :  406  Rel. Train L2 Loss :  0.005763441123068333  Rel. Test L2 Loss :  0.05262974762916565  L adjust: ['1.004186', '1.000226']  time :  97.33221364021301
Epoch :  407  Rel. Train L2 Loss :  0.0056309992969036105  Rel. Test L2 Loss :  0.0524612135887146  L adjust: ['1.004199', '1.000240']  time :  97.2545747756958
Epoch :  408  Rel. Train L2 Loss :  0.005558648906648159  Rel. Test L2 Loss :  0.05255733585357666  L adjust: ['1.004191', '1.000233']  time :  97.13967895507812
Epoch :  409  Rel. Train L2 Loss :  0.005503890655934811  Rel. Test L2 Loss :  0.05254339134693146  L adjust: ['1.004199', '1.000234']  time :  97.15730786323547
Epoch :  410  Rel. Train L2 Loss :  0.005456622041761875  Rel. Test L2 Loss :  0.05242426204681396  L adjust: ['1.004197', '1.000239']  time :  97.3922905921936
Epoch :  411  Rel. Train L2 Loss :  0.005399376705288887  Rel. Test L2 Loss :  0.05261269152164459  L adjust: ['1.004194', '1.000232']  time :  98.1318678855896
Epoch :  412  Rel. Train L2 Loss :  0.005377797245979309  Rel. Test L2 Loss :  0.05234292149543762  L adjust: ['1.004207', '1.000235']  time :  97.19193291664124
Epoch :  413  Rel. Train L2 Loss :  0.0053465479463338855  Rel. Test L2 Loss :  0.05246685004234314  L adjust: ['1.004207', '1.000234']  time :  97.36621713638306
Epoch :  414  Rel. Train L2 Loss :  0.005236180320382118  Rel. Test L2 Loss :  0.052473849415779115  L adjust: ['1.004199', '1.000237']  time :  97.40237379074097
Epoch :  415  Rel. Train L2 Loss :  0.005205637998878956  Rel. Test L2 Loss :  0.052416830897331235  L adjust: ['1.004183', '1.000235']  time :  97.0323097705841
Epoch :  416  Rel. Train L2 Loss :  0.005138690359890461  Rel. Test L2 Loss :  0.052413557887077335  L adjust: ['1.004200', '1.000245']  time :  97.27353429794312
Epoch :  417  Rel. Train L2 Loss :  0.00509270903468132  Rel. Test L2 Loss :  0.052371439337730405  L adjust: ['1.004189', '1.000243']  time :  97.4673125743866
Epoch :  418  Rel. Train L2 Loss :  0.005069651022553444  Rel. Test L2 Loss :  0.05242635750770569  L adjust: ['1.004207', '1.000239']  time :  97.2726149559021
Epoch :  419  Rel. Train L2 Loss :  0.005055922456085682  Rel. Test L2 Loss :  0.05237201964855194  L adjust: ['1.004200', '1.000245']  time :  97.07270574569702
Epoch :  420  Rel. Train L2 Loss :  0.005044599257409572  Rel. Test L2 Loss :  0.05240636193752289  L adjust: ['1.004201', '1.000245']  time :  97.29761338233948
Epoch :  421  Rel. Train L2 Loss :  0.004986422441899776  Rel. Test L2 Loss :  0.05234597098827362  L adjust: ['1.004202', '1.000237']  time :  97.4377932548523
Epoch :  422  Rel. Train L2 Loss :  0.004976296596229076  Rel. Test L2 Loss :  0.05240422189235687  L adjust: ['1.004188', '1.000241']  time :  97.20086455345154
Epoch :  423  Rel. Train L2 Loss :  0.004952828824520111  Rel. Test L2 Loss :  0.05239601039886475  L adjust: ['1.004196', '1.000239']  time :  97.24135684967041
Epoch :  424  Rel. Train L2 Loss :  0.004848093315958976  Rel. Test L2 Loss :  0.05240230596065521  L adjust: ['1.004190', '1.000238']  time :  97.34232234954834
Epoch :  425  Rel. Train L2 Loss :  0.004762082003057003  Rel. Test L2 Loss :  0.052260380029678345  L adjust: ['1.004197', '1.000235']  time :  97.45026540756226
Epoch :  426  Rel. Train L2 Loss :  0.004732195034623146  Rel. Test L2 Loss :  0.052299172282218934  L adjust: ['1.004200', '1.000242']  time :  96.98013663291931
Epoch :  427  Rel. Train L2 Loss :  0.004695689462125301  Rel. Test L2 Loss :  0.05236036241054535  L adjust: ['1.004205', '1.000238']  time :  97.33013892173767
Epoch :  428  Rel. Train L2 Loss :  0.004668936170637608  Rel. Test L2 Loss :  0.05230764102935791  L adjust: ['1.004201', '1.000240']  time :  98.56655502319336
Epoch :  429  Rel. Train L2 Loss :  0.004641227595508099  Rel. Test L2 Loss :  0.052364834189414976  L adjust: ['1.004199', '1.000234']  time :  97.15748524665833
Epoch :  430  Rel. Train L2 Loss :  0.004625582315027714  Rel. Test L2 Loss :  0.05233891606330872  L adjust: ['1.004199', '1.000240']  time :  97.09558200836182
Epoch :  431  Rel. Train L2 Loss :  0.004618663422763348  Rel. Test L2 Loss :  0.052295818567276  L adjust: ['1.004207', '1.000233']  time :  97.36037921905518
Epoch :  432  Rel. Train L2 Loss :  0.004578459367156029  Rel. Test L2 Loss :  0.05231124758720398  L adjust: ['1.004194', '1.000238']  time :  97.3510000705719
Epoch :  433  Rel. Train L2 Loss :  0.004554561041295528  Rel. Test L2 Loss :  0.05223977959156036  L adjust: ['1.004196', '1.000243']  time :  97.04021716117859
Epoch :  434  Rel. Train L2 Loss :  0.004455104768276215  Rel. Test L2 Loss :  0.05233832132816315  L adjust: ['1.004199', '1.000242']  time :  97.13649010658264
Epoch :  435  Rel. Train L2 Loss :  0.004413401074707508  Rel. Test L2 Loss :  0.052266566514968874  L adjust: ['1.004193', '1.000241']  time :  97.218266248703
Epoch :  436  Rel. Train L2 Loss :  0.0043683860749006275  Rel. Test L2 Loss :  0.05227131056785583  L adjust: ['1.004199', '1.000242']  time :  97.38137221336365
Epoch :  437  Rel. Train L2 Loss :  0.004337999112904072  Rel. Test L2 Loss :  0.05222329807281494  L adjust: ['1.004198', '1.000242']  time :  97.04952836036682
Epoch :  438  Rel. Train L2 Loss :  0.004305985279381275  Rel. Test L2 Loss :  0.05228491711616516  L adjust: ['1.004196', '1.000240']  time :  97.74102544784546
Epoch :  439  Rel. Train L2 Loss :  0.004290958374738693  Rel. Test L2 Loss :  0.052202755212783815  L adjust: ['1.004200', '1.000237']  time :  97.31486868858337
Epoch :  440  Rel. Train L2 Loss :  0.004255938827991485  Rel. Test L2 Loss :  0.05223507535457611  L adjust: ['1.004197', '1.000237']  time :  97.29123401641846
Epoch :  441  Rel. Train L2 Loss :  0.004231452748179436  Rel. Test L2 Loss :  0.05220717990398407  L adjust: ['1.004192', '1.000236']  time :  97.12041711807251
Epoch :  442  Rel. Train L2 Loss :  0.004207693308591842  Rel. Test L2 Loss :  0.052214767694473266  L adjust: ['1.004195', '1.000239']  time :  97.26109027862549
Epoch :  443  Rel. Train L2 Loss :  0.004177315481007099  Rel. Test L2 Loss :  0.05223319339752197  L adjust: ['1.004196', '1.000235']  time :  97.44949173927307
Epoch :  444  Rel. Train L2 Loss :  0.004141588225960732  Rel. Test L2 Loss :  0.05222711205482483  L adjust: ['1.004199', '1.000239']  time :  97.19368767738342
Epoch :  445  Rel. Train L2 Loss :  0.00412364074587822  Rel. Test L2 Loss :  0.052252533078193664  L adjust: ['1.004198', '1.000235']  time :  97.18533444404602
Epoch :  446  Rel. Train L2 Loss :  0.004100029982626438  Rel. Test L2 Loss :  0.052209412455558775  L adjust: ['1.004199', '1.000240']  time :  97.34915828704834
Epoch :  447  Rel. Train L2 Loss :  0.004074732199311256  Rel. Test L2 Loss :  0.05222809743881226  L adjust: ['1.004195', '1.000240']  time :  97.32114315032959
Epoch :  448  Rel. Train L2 Loss :  0.004044632837176323  Rel. Test L2 Loss :  0.05220048177242279  L adjust: ['1.004198', '1.000238']  time :  97.15837526321411
Epoch :  449  Rel. Train L2 Loss :  0.004001627951860428  Rel. Test L2 Loss :  0.05220556092262268  L adjust: ['1.004197', '1.000237']  time :  97.30574011802673
Epoch :  450  Rel. Train L2 Loss :  0.003975168764591217  Rel. Test L2 Loss :  0.05216704285144806  L adjust: ['1.004198', '1.000238']  time :  97.4447569847107
Epoch :  451  Rel. Train L2 Loss :  0.003952665112912655  Rel. Test L2 Loss :  0.05219307172298431  L adjust: ['1.004197', '1.000237']  time :  98.01917719841003
Epoch :  452  Rel. Train L2 Loss :  0.0039422021433711055  Rel. Test L2 Loss :  0.05217865777015686  L adjust: ['1.004200', '1.000239']  time :  97.24142098426819
Epoch :  453  Rel. Train L2 Loss :  0.003921824038028717  Rel. Test L2 Loss :  0.05220780408382416  L adjust: ['1.004200', '1.000237']  time :  97.30334329605103
Epoch :  454  Rel. Train L2 Loss :  0.003909592568874359  Rel. Test L2 Loss :  0.052185652017593384  L adjust: ['1.004199', '1.000241']  time :  97.22169661521912
Epoch :  455  Rel. Train L2 Loss :  0.003884588472545147  Rel. Test L2 Loss :  0.05218342912197113  L adjust: ['1.004197', '1.000239']  time :  97.06211113929749
Epoch :  456  Rel. Train L2 Loss :  0.0038764198198914528  Rel. Test L2 Loss :  0.05220034396648407  L adjust: ['1.004200', '1.000237']  time :  97.31532835960388
Epoch :  457  Rel. Train L2 Loss :  0.00385530511289835  Rel. Test L2 Loss :  0.05216801726818085  L adjust: ['1.004198', '1.000238']  time :  97.32041931152344
Epoch :  458  Rel. Train L2 Loss :  0.003832673870027065  Rel. Test L2 Loss :  0.05218182444572449  L adjust: ['1.004197', '1.000237']  time :  97.10536170005798
Epoch :  459  Rel. Train L2 Loss :  0.003814064159989357  Rel. Test L2 Loss :  0.05217236602306366  L adjust: ['1.004198', '1.000239']  time :  97.2913589477539
Epoch :  460  Rel. Train L2 Loss :  0.0037949686497449875  Rel. Test L2 Loss :  0.05216410434246063  L adjust: ['1.004199', '1.000240']  time :  97.44261932373047
Epoch :  461  Rel. Train L2 Loss :  0.0037795566320419313  Rel. Test L2 Loss :  0.05216352081298828  L adjust: ['1.004197', '1.000239']  time :  97.34816718101501
Epoch :  462  Rel. Train L2 Loss :  0.0037623549029231072  Rel. Test L2 Loss :  0.05215587592124939  L adjust: ['1.004199', '1.000239']  time :  97.50210547447205
Epoch :  463  Rel. Train L2 Loss :  0.003752095505595207  Rel. Test L2 Loss :  0.052177897691726684  L adjust: ['1.004197', '1.000238']  time :  97.3157479763031
Epoch :  464  Rel. Train L2 Loss :  0.003743996746838093  Rel. Test L2 Loss :  0.0521440749168396  L adjust: ['1.004200', '1.000238']  time :  97.40760207176208
Epoch :  465  Rel. Train L2 Loss :  0.0037272320166230203  Rel. Test L2 Loss :  0.05216193377971649  L adjust: ['1.004196', '1.000237']  time :  97.49049496650696
Epoch :  466  Rel. Train L2 Loss :  0.0037100777104496956  Rel. Test L2 Loss :  0.052161941409111026  L adjust: ['1.004197', '1.000239']  time :  97.39044666290283
Epoch :  467  Rel. Train L2 Loss :  0.0037005476504564285  Rel. Test L2 Loss :  0.052164513468742374  L adjust: ['1.004198', '1.000238']  time :  97.46708106994629
Epoch :  468  Rel. Train L2 Loss :  0.003691981554031372  Rel. Test L2 Loss :  0.05215510535240173  L adjust: ['1.004197', '1.000238']  time :  97.75141310691833
Epoch :  469  Rel. Train L2 Loss :  0.0036831190809607506  Rel. Test L2 Loss :  0.052154873490333556  L adjust: ['1.004198', '1.000239']  time :  97.38088798522949
Epoch :  470  Rel. Train L2 Loss :  0.0036728018075227738  Rel. Test L2 Loss :  0.0521453628540039  L adjust: ['1.004199', '1.000239']  time :  97.4347333908081
Epoch :  471  Rel. Train L2 Loss :  0.003666997767984867  Rel. Test L2 Loss :  0.052157326579093936  L adjust: ['1.004199', '1.000238']  time :  97.51799178123474
Epoch :  472  Rel. Train L2 Loss :  0.00365827526897192  Rel. Test L2 Loss :  0.05215354025363922  L adjust: ['1.004197', '1.000238']  time :  97.39424228668213
Epoch :  473  Rel. Train L2 Loss :  0.003650282934308052  Rel. Test L2 Loss :  0.05213645470142365  L adjust: ['1.004197', '1.000239']  time :  97.40352392196655
Epoch :  474  Rel. Train L2 Loss :  0.0036411925703287123  Rel. Test L2 Loss :  0.05215089845657349  L adjust: ['1.004198', '1.000238']  time :  97.39266085624695
Epoch :  475  Rel. Train L2 Loss :  0.0036357246711850168  Rel. Test L2 Loss :  0.05214435875415802  L adjust: ['1.004198', '1.000239']  time :  97.19829225540161
Epoch :  476  Rel. Train L2 Loss :  0.003630531199276447  Rel. Test L2 Loss :  0.05214855074882507  L adjust: ['1.004198', '1.000238']  time :  97.36065077781677
Epoch :  477  Rel. Train L2 Loss :  0.003622930355370045  Rel. Test L2 Loss :  0.05214881420135498  L adjust: ['1.004198', '1.000239']  time :  97.40267753601074
Epoch :  478  Rel. Train L2 Loss :  0.003618143729865551  Rel. Test L2 Loss :  0.0521488846540451  L adjust: ['1.004198', '1.000239']  time :  97.88112092018127
Epoch :  479  Rel. Train L2 Loss :  0.0036104055643081663  Rel. Test L2 Loss :  0.05215660119056702  L adjust: ['1.004198', '1.000238']  time :  97.22985911369324
Epoch :  480  Rel. Train L2 Loss :  0.00360511077940464  Rel. Test L2 Loss :  0.052145833373069765  L adjust: ['1.004198', '1.000239']  time :  97.31642484664917
Epoch :  481  Rel. Train L2 Loss :  0.003602549023926258  Rel. Test L2 Loss :  0.05214791405200958  L adjust: ['1.004198', '1.000238']  time :  97.29053592681885
Epoch :  482  Rel. Train L2 Loss :  0.003594094678759575  Rel. Test L2 Loss :  0.052151947975158694  L adjust: ['1.004198', '1.000239']  time :  97.10201001167297
Epoch :  483  Rel. Train L2 Loss :  0.003589849166572094  Rel. Test L2 Loss :  0.05214747762680054  L adjust: ['1.004197', '1.000238']  time :  97.29516959190369
Epoch :  484  Rel. Train L2 Loss :  0.0035869329273700715  Rel. Test L2 Loss :  0.05213866209983826  L adjust: ['1.004198', '1.000238']  time :  97.37550354003906
Epoch :  485  Rel. Train L2 Loss :  0.00358230559527874  Rel. Test L2 Loss :  0.05214114224910736  L adjust: ['1.004198', '1.000239']  time :  97.1859188079834
Epoch :  486  Rel. Train L2 Loss :  0.0035790027640759943  Rel. Test L2 Loss :  0.05214276719093323  L adjust: ['1.004198', '1.000239']  time :  97.17308354377747
Epoch :  487  Rel. Train L2 Loss :  0.003575134616345167  Rel. Test L2 Loss :  0.05214590537548065  L adjust: ['1.004198', '1.000238']  time :  97.43030333518982
Epoch :  488  Rel. Train L2 Loss :  0.0035725220032036304  Rel. Test L2 Loss :  0.052143492579460146  L adjust: ['1.004198', '1.000239']  time :  97.23847007751465
Epoch :  489  Rel. Train L2 Loss :  0.003569124259054661  Rel. Test L2 Loss :  0.052143323421478274  L adjust: ['1.004198', '1.000239']  time :  97.42587900161743
Epoch :  490  Rel. Train L2 Loss :  0.003565393678843975  Rel. Test L2 Loss :  0.05213986849784851  L adjust: ['1.004198', '1.000239']  time :  97.53380417823792
Epoch :  491  Rel. Train L2 Loss :  0.0035640659108757975  Rel. Test L2 Loss :  0.05214335072040558  L adjust: ['1.004198', '1.000238']  time :  98.04434370994568
Epoch :  492  Rel. Train L2 Loss :  0.0035606381595134737  Rel. Test L2 Loss :  0.05214619195461273  L adjust: ['1.004198', '1.000238']  time :  97.4743971824646
Epoch :  493  Rel. Train L2 Loss :  0.0035585189908742903  Rel. Test L2 Loss :  0.052138312339782715  L adjust: ['1.004198', '1.000239']  time :  97.50938296318054
Epoch :  494  Rel. Train L2 Loss :  0.00355594539642334  Rel. Test L2 Loss :  0.052139949560165405  L adjust: ['1.004198', '1.000239']  time :  97.4157543182373
Epoch :  495  Rel. Train L2 Loss :  0.0035545710027217866  Rel. Test L2 Loss :  0.05213685643672943  L adjust: ['1.004198', '1.000239']  time :  97.42759275436401
