equalweight; learn L
Casting to tensor
torch.Size([1000, 35986, 2])
torch.Size([1000, 35986])
Epoch :  331  Rel. Train L2 Loss :  0.01002620506286621  Rel. Test L2 Loss :  0.0682064778804779  L adjust: ['0.999420', '0.999673']  time :  98.24657702445984
Epoch :  332  Rel. Train L2 Loss :  0.010145397797226906  Rel. Test L2 Loss :  0.06841747474670411  L adjust: ['0.999276', '0.999732']  time :  98.25455951690674
Epoch :  333  Rel. Train L2 Loss :  0.010402337655425071  Rel. Test L2 Loss :  0.06890302205085755  L adjust: ['0.999316', '0.999670']  time :  97.93023419380188
Epoch :  334  Rel. Train L2 Loss :  0.010223752707242966  Rel. Test L2 Loss :  0.06894397187232972  L adjust: ['0.999450', '0.999763']  time :  98.13703608512878
Epoch :  335  Rel. Train L2 Loss :  0.009882441863417626  Rel. Test L2 Loss :  0.06835783386230469  L adjust: ['0.999357', '0.999825']  time :  98.51855182647705
Epoch :  336  Rel. Train L2 Loss :  0.009703402742743492  Rel. Test L2 Loss :  0.06831470966339111  L adjust: ['0.999245', '0.999850']  time :  98.35995149612427
Epoch :  337  Rel. Train L2 Loss :  0.009812287837266922  Rel. Test L2 Loss :  0.06818092441558837  L adjust: ['0.999377', '0.999742']  time :  98.5912823677063
Epoch :  338  Rel. Train L2 Loss :  0.009576358556747436  Rel. Test L2 Loss :  0.06840587139129639  L adjust: ['0.999362', '0.999782']  time :  98.44692778587341
Epoch :  339  Rel. Train L2 Loss :  0.009745207160711289  Rel. Test L2 Loss :  0.06846245694160462  L adjust: ['0.999388', '0.999682']  time :  98.4411108493805
Epoch :  340  Rel. Train L2 Loss :  0.009632215857505799  Rel. Test L2 Loss :  0.06839898800849914  L adjust: ['0.999330', '0.999760']  time :  98.20402431488037
Epoch :  341  Rel. Train L2 Loss :  0.009490218922495842  Rel. Test L2 Loss :  0.06842660760879517  L adjust: ['0.999344', '0.999712']  time :  98.45283317565918
Epoch :  342  Rel. Train L2 Loss :  0.009507565930485726  Rel. Test L2 Loss :  0.06866273498535157  L adjust: ['0.999364', '0.999643']  time :  98.03568291664124
Epoch :  343  Rel. Train L2 Loss :  0.009585851684212684  Rel. Test L2 Loss :  0.06823535561561585  L adjust: ['0.999373', '0.999847']  time :  97.58718037605286
Epoch :  344  Rel. Train L2 Loss :  0.009361322060227394  Rel. Test L2 Loss :  0.06828293061256409  L adjust: ['0.999271', '0.999688']  time :  98.17647457122803
Epoch :  345  Rel. Train L2 Loss :  0.009594053402543068  Rel. Test L2 Loss :  0.06854228901863098  L adjust: ['0.999435', '0.999775']  time :  98.25700044631958
Epoch :  346  Rel. Train L2 Loss :  0.009281350016593934  Rel. Test L2 Loss :  0.06841909718513489  L adjust: ['0.999390', '0.999755']  time :  97.7058036327362
Epoch :  347  Rel. Train L2 Loss :  0.00953277976810932  Rel. Test L2 Loss :  0.06853725719451904  L adjust: ['0.999376', '0.999841']  time :  97.83054971694946
Epoch :  348  Rel. Train L2 Loss :  0.009002644345164299  Rel. Test L2 Loss :  0.06843371534347534  L adjust: ['0.999411', '0.999843']  time :  98.31548953056335
Epoch :  349  Rel. Train L2 Loss :  0.008889674082398415  Rel. Test L2 Loss :  0.06826278948783875  L adjust: ['0.999341', '0.999808']  time :  98.17769932746887
Epoch :  350  Rel. Train L2 Loss :  0.008751716285943985  Rel. Test L2 Loss :  0.06814310050010682  L adjust: ['0.999372', '0.999779']  time :  97.73118925094604
Epoch :  351  Rel. Train L2 Loss :  0.008613708853721619  Rel. Test L2 Loss :  0.06846733593940735  L adjust: ['0.999381', '0.999801']  time :  98.14712357521057
Epoch :  352  Rel. Train L2 Loss :  0.008651162981986999  Rel. Test L2 Loss :  0.06826917505264282  L adjust: ['0.999314', '0.999717']  time :  98.39991998672485
Epoch :  353  Rel. Train L2 Loss :  0.008953297838568687  Rel. Test L2 Loss :  0.06812024664878845  L adjust: ['0.999300', '0.999767']  time :  98.06260442733765
Epoch :  354  Rel. Train L2 Loss :  0.008932697340846061  Rel. Test L2 Loss :  0.06861438131332398  L adjust: ['0.999425', '0.999706']  time :  98.15206694602966
Epoch :  355  Rel. Train L2 Loss :  0.00863148595392704  Rel. Test L2 Loss :  0.06822768425941467  L adjust: ['0.999309', '0.999779']  time :  98.43673849105835
Epoch :  356  Rel. Train L2 Loss :  0.008514560058712959  Rel. Test L2 Loss :  0.06824295353889466  L adjust: ['0.999283', '0.999773']  time :  98.39588212966919
Epoch :  357  Rel. Train L2 Loss :  0.008512909933924675  Rel. Test L2 Loss :  0.06859525966644286  L adjust: ['0.999355', '0.999798']  time :  98.11556768417358
Epoch :  358  Rel. Train L2 Loss :  0.008390701547265053  Rel. Test L2 Loss :  0.06852841925621032  L adjust: ['0.999297', '0.999627']  time :  98.1441502571106
Epoch :  359  Rel. Train L2 Loss :  0.008365405216813088  Rel. Test L2 Loss :  0.0685126552581787  L adjust: ['0.999342', '0.999737']  time :  98.40547895431519
Epoch :  360  Rel. Train L2 Loss :  0.008433696240186691  Rel. Test L2 Loss :  0.06827699375152588  L adjust: ['0.999279', '0.999742']  time :  98.2323055267334
Epoch :  361  Rel. Train L2 Loss :  0.00851057094335556  Rel. Test L2 Loss :  0.06831688857078552  L adjust: ['0.999305', '0.999780']  time :  97.69118666648865
Epoch :  362  Rel. Train L2 Loss :  0.0084334237575531  Rel. Test L2 Loss :  0.06881921982765198  L adjust: ['0.999390', '0.999701']  time :  98.05361747741699
Epoch :  363  Rel. Train L2 Loss :  0.008013997793197631  Rel. Test L2 Loss :  0.06831213784217835  L adjust: ['0.999409', '0.999812']  time :  98.45728826522827
Epoch :  364  Rel. Train L2 Loss :  0.008017357453703881  Rel. Test L2 Loss :  0.06836968994140626  L adjust: ['0.999361', '0.999792']  time :  97.68483591079712
Epoch :  365  Rel. Train L2 Loss :  0.007995797127485275  Rel. Test L2 Loss :  0.06835671043395997  L adjust: ['0.999382', '0.999716']  time :  97.97967171669006
Epoch :  366  Rel. Train L2 Loss :  0.007851539328694344  Rel. Test L2 Loss :  0.06857355308532714  L adjust: ['0.999336', '0.999632']  time :  98.29963803291321
Epoch :  367  Rel. Train L2 Loss :  0.00781337535381317  Rel. Test L2 Loss :  0.06838237237930297  L adjust: ['0.999311', '0.999732']  time :  98.37865138053894
Epoch :  368  Rel. Train L2 Loss :  0.007759840592741966  Rel. Test L2 Loss :  0.06838551807403564  L adjust: ['0.999245', '0.999685']  time :  98.54575085639954
Epoch :  369  Rel. Train L2 Loss :  0.007618594452738762  Rel. Test L2 Loss :  0.06806147575378418  L adjust: ['0.999291', '0.999702']  time :  98.11383533477783
Epoch :  370  Rel. Train L2 Loss :  0.007511949703097344  Rel. Test L2 Loss :  0.06868987154960632  L adjust: ['0.999338', '0.999683']  time :  98.42487072944641
Epoch :  371  Rel. Train L2 Loss :  0.007367650642991066  Rel. Test L2 Loss :  0.06804506635665894  L adjust: ['0.999379', '0.999748']  time :  98.22787952423096
Epoch :  372  Rel. Train L2 Loss :  0.007287351831793785  Rel. Test L2 Loss :  0.06892065668106079  L adjust: ['0.999389', '0.999763']  time :  97.77622699737549
Epoch :  373  Rel. Train L2 Loss :  0.007311739727854729  Rel. Test L2 Loss :  0.06822114109992981  L adjust: ['0.999390', '0.999755']  time :  98.05357766151428
Epoch :  374  Rel. Train L2 Loss :  0.007299210429191589  Rel. Test L2 Loss :  0.06863484930992127  L adjust: ['0.999368', '0.999793']  time :  98.28559970855713
Epoch :  375  Rel. Train L2 Loss :  0.00718784187734127  Rel. Test L2 Loss :  0.0683137195110321  L adjust: ['0.999313', '0.999775']  time :  98.1005175113678
Epoch :  376  Rel. Train L2 Loss :  0.0072287869304418564  Rel. Test L2 Loss :  0.06856222248077393  L adjust: ['0.999357', '0.999755']  time :  97.85522103309631
Epoch :  377  Rel. Train L2 Loss :  0.007260821089148522  Rel. Test L2 Loss :  0.06851321911811828  L adjust: ['0.999332', '0.999775']  time :  98.27448916435242
Epoch :  378  Rel. Train L2 Loss :  0.007129901990294457  Rel. Test L2 Loss :  0.06835961365699768  L adjust: ['0.999367', '0.999774']  time :  98.39720320701599
Epoch :  379  Rel. Train L2 Loss :  0.006911896869540215  Rel. Test L2 Loss :  0.06855887770652772  L adjust: ['0.999371', '0.999787']  time :  98.18842387199402
Epoch :  380  Rel. Train L2 Loss :  0.007033484257757664  Rel. Test L2 Loss :  0.06848383378982544  L adjust: ['0.999355', '0.999700']  time :  97.82601737976074
Epoch :  381  Rel. Train L2 Loss :  0.006858330816030502  Rel. Test L2 Loss :  0.06854828643798828  L adjust: ['0.999364', '0.999819']  time :  98.15491127967834
Epoch :  382  Rel. Train L2 Loss :  0.006656539022922516  Rel. Test L2 Loss :  0.06840499901771545  L adjust: ['0.999340', '0.999739']  time :  98.24418592453003
Epoch :  383  Rel. Train L2 Loss :  0.006711693055927753  Rel. Test L2 Loss :  0.06850465965270996  L adjust: ['0.999354', '0.999742']  time :  98.14415717124939
Epoch :  384  Rel. Train L2 Loss :  0.006661945842206478  Rel. Test L2 Loss :  0.06841014099121094  L adjust: ['0.999364', '0.999851']  time :  97.71471071243286
Epoch :  385  Rel. Train L2 Loss :  0.006661997891962528  Rel. Test L2 Loss :  0.06847459483146667  L adjust: ['0.999366', '0.999813']  time :  98.21031403541565
Epoch :  386  Rel. Train L2 Loss :  0.006523595713078975  Rel. Test L2 Loss :  0.06837268424034118  L adjust: ['0.999326', '0.999751']  time :  98.41699981689453
Epoch :  387  Rel. Train L2 Loss :  0.006462371304631233  Rel. Test L2 Loss :  0.06856909108161927  L adjust: ['0.999372', '0.999723']  time :  98.05592465400696
Epoch :  388  Rel. Train L2 Loss :  0.006425822407007217  Rel. Test L2 Loss :  0.06830984020233154  L adjust: ['0.999339', '0.999749']  time :  98.03383779525757
Epoch :  389  Rel. Train L2 Loss :  0.0062163941040635105  Rel. Test L2 Loss :  0.06837632918357849  L adjust: ['0.999363', '0.999785']  time :  98.3288025856018
Epoch :  390  Rel. Train L2 Loss :  0.0061881373524665835  Rel. Test L2 Loss :  0.06826681637763977  L adjust: ['0.999341', '0.999737']  time :  98.46241354942322
Epoch :  391  Rel. Train L2 Loss :  0.006099353358149528  Rel. Test L2 Loss :  0.06857390213012696  L adjust: ['0.999371', '0.999759']  time :  97.9586751461029
Epoch :  392  Rel. Train L2 Loss :  0.006036688558757305  Rel. Test L2 Loss :  0.06837974262237549  L adjust: ['0.999327', '0.999760']  time :  98.09913873672485
Epoch :  393  Rel. Train L2 Loss :  0.005946470975875855  Rel. Test L2 Loss :  0.06829768204689025  L adjust: ['0.999289', '0.999749']  time :  98.31449794769287
Epoch :  394  Rel. Train L2 Loss :  0.005965618394315243  Rel. Test L2 Loss :  0.06848702120780945  L adjust: ['0.999336', '0.999718']  time :  98.11285161972046
Epoch :  395  Rel. Train L2 Loss :  0.006009628370404243  Rel. Test L2 Loss :  0.06835213255882264  L adjust: ['0.999378', '0.999712']  time :  97.70301032066345
Epoch :  396  Rel. Train L2 Loss :  0.005947210341691971  Rel. Test L2 Loss :  0.06855895805358887  L adjust: ['0.999363', '0.999737']  time :  98.10911870002747
Epoch :  397  Rel. Train L2 Loss :  0.005915656901896  Rel. Test L2 Loss :  0.06851105761528015  L adjust: ['0.999400', '0.999751']  time :  98.24450349807739
Epoch :  398  Rel. Train L2 Loss :  0.005916720025241375  Rel. Test L2 Loss :  0.06823511934280395  L adjust: ['0.999351', '0.999766']  time :  97.70069932937622
Epoch :  399  Rel. Train L2 Loss :  0.0058289868831634525  Rel. Test L2 Loss :  0.068403480052948  L adjust: ['0.999343', '0.999717']  time :  97.97196912765503
Epoch :  400  Rel. Train L2 Loss :  0.005706650473177433  Rel. Test L2 Loss :  0.06853737449645995  L adjust: ['0.999362', '0.999749']  time :  98.41970300674438
Epoch :  401  Rel. Train L2 Loss :  0.00568628965318203  Rel. Test L2 Loss :  0.06830071997642517  L adjust: ['0.999344', '0.999760']  time :  98.01299524307251
Epoch :  402  Rel. Train L2 Loss :  0.005591743774712086  Rel. Test L2 Loss :  0.06846988677978516  L adjust: ['0.999364', '0.999731']  time :  97.7900767326355
Epoch :  403  Rel. Train L2 Loss :  0.005523406460881233  Rel. Test L2 Loss :  0.0682445604801178  L adjust: ['0.999352', '0.999785']  time :  98.22365808486938
Epoch :  404  Rel. Train L2 Loss :  0.005492843188345432  Rel. Test L2 Loss :  0.0683904972076416  L adjust: ['0.999392', '0.999759']  time :  98.430979013443
Epoch :  405  Rel. Train L2 Loss :  0.0053953944966197015  Rel. Test L2 Loss :  0.0683795645236969  L adjust: ['0.999369', '0.999752']  time :  97.7519702911377
Epoch :  406  Rel. Train L2 Loss :  0.005332773976027966  Rel. Test L2 Loss :  0.06835240650177002  L adjust: ['0.999341', '0.999754']  time :  98.03793787956238
Epoch :  407  Rel. Train L2 Loss :  0.005307758219540119  Rel. Test L2 Loss :  0.06833725380897522  L adjust: ['0.999355', '0.999743']  time :  98.3270525932312
Epoch :  408  Rel. Train L2 Loss :  0.00520920892059803  Rel. Test L2 Loss :  0.06840720272064209  L adjust: ['0.999371', '0.999753']  time :  97.78059983253479
Epoch :  409  Rel. Train L2 Loss :  0.005090800069272518  Rel. Test L2 Loss :  0.06838718795776368  L adjust: ['0.999348', '0.999777']  time :  97.94529175758362
Epoch :  410  Rel. Train L2 Loss :  0.005094638213515281  Rel. Test L2 Loss :  0.06844108033180236  L adjust: ['0.999380', '0.999770']  time :  98.24675250053406
Epoch :  411  Rel. Train L2 Loss :  0.00513399101048708  Rel. Test L2 Loss :  0.06830650138854981  L adjust: ['0.999348', '0.999771']  time :  98.20624017715454
Epoch :  412  Rel. Train L2 Loss :  0.005120547972619533  Rel. Test L2 Loss :  0.06840130853652954  L adjust: ['0.999341', '0.999754']  time :  97.7830696105957
Epoch :  413  Rel. Train L2 Loss :  0.004959472939372062  Rel. Test L2 Loss :  0.0682247712612152  L adjust: ['0.999361', '0.999742']  time :  98.59358477592468
Epoch :  414  Rel. Train L2 Loss :  0.004918183967471123  Rel. Test L2 Loss :  0.06842788910865784  L adjust: ['0.999370', '0.999718']  time :  98.62127780914307
Epoch :  415  Rel. Train L2 Loss :  0.004861741699278355  Rel. Test L2 Loss :  0.06824999690055847  L adjust: ['0.999377', '0.999717']  time :  98.07469606399536
Epoch :  416  Rel. Train L2 Loss :  0.0048903033062815664  Rel. Test L2 Loss :  0.06835763263702392  L adjust: ['0.999342', '0.999712']  time :  98.14375233650208
Epoch :  417  Rel. Train L2 Loss :  0.004915192387998104  Rel. Test L2 Loss :  0.06818514108657837  L adjust: ['0.999358', '0.999741']  time :  98.41230392456055
Epoch :  418  Rel. Train L2 Loss :  0.004750493541359901  Rel. Test L2 Loss :  0.06831707501411438  L adjust: ['0.999372', '0.999746']  time :  98.22813391685486
Epoch :  419  Rel. Train L2 Loss :  0.0046581638157367706  Rel. Test L2 Loss :  0.06820716524124146  L adjust: ['0.999335', '0.999737']  time :  98.00483226776123
Epoch :  420  Rel. Train L2 Loss :  0.004524144910275936  Rel. Test L2 Loss :  0.06824117708206177  L adjust: ['0.999349', '0.999778']  time :  98.36463403701782
Epoch :  421  Rel. Train L2 Loss :  0.0045052474662661554  Rel. Test L2 Loss :  0.06817983746528626  L adjust: ['0.999347', '0.999767']  time :  98.38851809501648
Epoch :  422  Rel. Train L2 Loss :  0.004483291722834111  Rel. Test L2 Loss :  0.06818759036064148  L adjust: ['0.999349', '0.999761']  time :  98.07893824577332
Epoch :  423  Rel. Train L2 Loss :  0.00445391408354044  Rel. Test L2 Loss :  0.06820696902275085  L adjust: ['0.999350', '0.999767']  time :  98.6722002029419
Epoch :  424  Rel. Train L2 Loss :  0.00438948891311884  Rel. Test L2 Loss :  0.06825771617889405  L adjust: ['0.999356', '0.999755']  time :  98.36650776863098
Epoch :  425  Rel. Train L2 Loss :  0.004386416770517826  Rel. Test L2 Loss :  0.06818651723861695  L adjust: ['0.999356', '0.999756']  time :  98.61773872375488
Epoch :  426  Rel. Train L2 Loss :  0.00434564096480608  Rel. Test L2 Loss :  0.06818358445167541  L adjust: ['0.999336', '0.999747']  time :  98.40169978141785
Epoch :  427  Rel. Train L2 Loss :  0.0043012465983629225  Rel. Test L2 Loss :  0.06818438220024109  L adjust: ['0.999370', '0.999755']  time :  98.4012520313263
Epoch :  428  Rel. Train L2 Loss :  0.004299309685826301  Rel. Test L2 Loss :  0.06822438240051269  L adjust: ['0.999354', '0.999744']  time :  98.45871591567993
Epoch :  429  Rel. Train L2 Loss :  0.004265556447207928  Rel. Test L2 Loss :  0.06820307803153992  L adjust: ['0.999339', '0.999757']  time :  98.46787428855896
Epoch :  430  Rel. Train L2 Loss :  0.004191885136067867  Rel. Test L2 Loss :  0.06824441456794739  L adjust: ['0.999364', '0.999771']  time :  98.38689088821411
Epoch :  431  Rel. Train L2 Loss :  0.00417191556841135  Rel. Test L2 Loss :  0.06814179229736328  L adjust: ['0.999344', '0.999733']  time :  98.60407400131226
Epoch :  432  Rel. Train L2 Loss :  0.004143254652619362  Rel. Test L2 Loss :  0.06818480563163758  L adjust: ['0.999354', '0.999738']  time :  98.42954611778259
Epoch :  433  Rel. Train L2 Loss :  0.004102749265730381  Rel. Test L2 Loss :  0.06807881736755371  L adjust: ['0.999348', '0.999743']  time :  98.07569098472595
Epoch :  434  Rel. Train L2 Loss :  0.00408550152182579  Rel. Test L2 Loss :  0.06817620754241943  L adjust: ['0.999372', '0.999757']  time :  98.42385959625244
Epoch :  435  Rel. Train L2 Loss :  0.0040340635403990745  Rel. Test L2 Loss :  0.06814250993728638  L adjust: ['0.999335', '0.999762']  time :  98.42731666564941
Epoch :  436  Rel. Train L2 Loss :  0.003961696982383728  Rel. Test L2 Loss :  0.06809617996215821  L adjust: ['0.999344', '0.999764']  time :  97.80968403816223
Epoch :  437  Rel. Train L2 Loss :  0.00391034446656704  Rel. Test L2 Loss :  0.06817972826957702  L adjust: ['0.999355', '0.999759']  time :  98.47135591506958
Epoch :  438  Rel. Train L2 Loss :  0.0038532341197133066  Rel. Test L2 Loss :  0.06816166234016419  L adjust: ['0.999356', '0.999759']  time :  98.40291213989258
Epoch :  439  Rel. Train L2 Loss :  0.0038216132298111915  Rel. Test L2 Loss :  0.06815888619422912  L adjust: ['0.999357', '0.999759']  time :  98.0944573879242
Epoch :  440  Rel. Train L2 Loss :  0.0037945411279797555  Rel. Test L2 Loss :  0.06814301085472108  L adjust: ['0.999359', '0.999752']  time :  98.60564374923706
Epoch :  441  Rel. Train L2 Loss :  0.003765439607203007  Rel. Test L2 Loss :  0.0681128158569336  L adjust: ['0.999350', '0.999737']  time :  98.18900752067566
Epoch :  442  Rel. Train L2 Loss :  0.0037472907528281214  Rel. Test L2 Loss :  0.06809199929237365  L adjust: ['0.999354', '0.999760']  time :  98.16947293281555
Epoch :  443  Rel. Train L2 Loss :  0.0037368106320500374  Rel. Test L2 Loss :  0.06814117670059204  L adjust: ['0.999358', '0.999768']  time :  98.5470871925354
Epoch :  444  Rel. Train L2 Loss :  0.0037216377966105938  Rel. Test L2 Loss :  0.06810659170150757  L adjust: ['0.999349', '0.999745']  time :  98.37429928779602
Epoch :  445  Rel. Train L2 Loss :  0.00367069635540247  Rel. Test L2 Loss :  0.06809456157684327  L adjust: ['0.999346', '0.999750']  time :  98.57954716682434
Epoch :  446  Rel. Train L2 Loss :  0.0036467131227254867  Rel. Test L2 Loss :  0.06812111234664917  L adjust: ['0.999357', '0.999749']  time :  98.76100206375122
Epoch :  447  Rel. Train L2 Loss :  0.003627277225255966  Rel. Test L2 Loss :  0.06806616926193237  L adjust: ['0.999344', '0.999711']  time :  98.3464252948761
Epoch :  448  Rel. Train L2 Loss :  0.003640534821897745  Rel. Test L2 Loss :  0.06808965921401977  L adjust: ['0.999361', '0.999731']  time :  98.63631653785706
Epoch :  449  Rel. Train L2 Loss :  0.0035965593680739403  Rel. Test L2 Loss :  0.06806057739257812  L adjust: ['0.999358', '0.999746']  time :  98.70590376853943
Epoch :  450  Rel. Train L2 Loss :  0.0035596821159124374  Rel. Test L2 Loss :  0.06806248831748962  L adjust: ['0.999360', '0.999745']  time :  98.39785528182983
Epoch :  451  Rel. Train L2 Loss :  0.003537244290113449  Rel. Test L2 Loss :  0.0681114444732666  L adjust: ['0.999358', '0.999752']  time :  98.5764389038086
Epoch :  452  Rel. Train L2 Loss :  0.00351928611472249  Rel. Test L2 Loss :  0.06805213451385499  L adjust: ['0.999352', '0.999759']  time :  98.1011254787445
Epoch :  453  Rel. Train L2 Loss :  0.0035227575637400152  Rel. Test L2 Loss :  0.06804773998260498  L adjust: ['0.999355', '0.999753']  time :  98.15366721153259
Epoch :  454  Rel. Train L2 Loss :  0.003502608850598335  Rel. Test L2 Loss :  0.06805618858337402  L adjust: ['0.999352', '0.999752']  time :  98.50382089614868
Epoch :  455  Rel. Train L2 Loss :  0.003470036096870899  Rel. Test L2 Loss :  0.06805496835708619  L adjust: ['0.999355', '0.999749']  time :  98.13839435577393
Epoch :  456  Rel. Train L2 Loss :  0.0034505794532597063  Rel. Test L2 Loss :  0.06804881834983825  L adjust: ['0.999356', '0.999759']  time :  98.00646233558655
Epoch :  457  Rel. Train L2 Loss :  0.003432799130678177  Rel. Test L2 Loss :  0.06805790090560913  L adjust: ['0.999358', '0.999751']  time :  98.35828518867493
Epoch :  458  Rel. Train L2 Loss :  0.003415543105453253  Rel. Test L2 Loss :  0.0680210497379303  L adjust: ['0.999356', '0.999749']  time :  98.18913722038269
Epoch :  459  Rel. Train L2 Loss :  0.0033927610516548156  Rel. Test L2 Loss :  0.06805842566490174  L adjust: ['0.999353', '0.999747']  time :  97.87658262252808
Epoch :  460  Rel. Train L2 Loss :  0.003358579210937023  Rel. Test L2 Loss :  0.06803691101074219  L adjust: ['0.999351', '0.999751']  time :  98.29519820213318
Epoch :  461  Rel. Train L2 Loss :  0.003339957196265459  Rel. Test L2 Loss :  0.06801066589355469  L adjust: ['0.999353', '0.999755']  time :  98.35449290275574
Epoch :  462  Rel. Train L2 Loss :  0.003330030180513859  Rel. Test L2 Loss :  0.06802715539932251  L adjust: ['0.999354', '0.999756']  time :  97.84578776359558
Epoch :  463  Rel. Train L2 Loss :  0.0033187764137983322  Rel. Test L2 Loss :  0.06803475737571717  L adjust: ['0.999352', '0.999750']  time :  98.23169112205505
Epoch :  464  Rel. Train L2 Loss :  0.003311477739363909  Rel. Test L2 Loss :  0.06800621843338013  L adjust: ['0.999351', '0.999752']  time :  98.40888166427612
Epoch :  465  Rel. Train L2 Loss :  0.0032986426651477815  Rel. Test L2 Loss :  0.0680080749988556  L adjust: ['0.999351', '0.999750']  time :  97.96208071708679
Epoch :  466  Rel. Train L2 Loss :  0.0032939172722399237  Rel. Test L2 Loss :  0.06800645565986634  L adjust: ['0.999353', '0.999751']  time :  97.77854585647583
Epoch :  467  Rel. Train L2 Loss :  0.003281512167304754  Rel. Test L2 Loss :  0.0680177493095398  L adjust: ['0.999354', '0.999750']  time :  98.3806664943695
Epoch :  468  Rel. Train L2 Loss :  0.003277270581573248  Rel. Test L2 Loss :  0.06799320626258851  L adjust: ['0.999353', '0.999753']  time :  98.27920269966125
Epoch :  469  Rel. Train L2 Loss :  0.0032628531083464625  Rel. Test L2 Loss :  0.06800326299667359  L adjust: ['0.999352', '0.999753']  time :  98.08815312385559
Epoch :  470  Rel. Train L2 Loss :  0.003255034629255533  Rel. Test L2 Loss :  0.06799535012245178  L adjust: ['0.999351', '0.999753']  time :  98.37873673439026
Epoch :  471  Rel. Train L2 Loss :  0.0032458195127546786  Rel. Test L2 Loss :  0.06797565269470215  L adjust: ['0.999354', '0.999752']  time :  98.3660020828247
Epoch :  472  Rel. Train L2 Loss :  0.0032328123189508916  Rel. Test L2 Loss :  0.06799927473068237  L adjust: ['0.999352', '0.999751']  time :  98.32225108146667
Epoch :  473  Rel. Train L2 Loss :  0.0032227375991642476  Rel. Test L2 Loss :  0.06798387122154236  L adjust: ['0.999352', '0.999753']  time :  98.48670411109924
Epoch :  474  Rel. Train L2 Loss :  0.0032166508957743646  Rel. Test L2 Loss :  0.06797792148590089  L adjust: ['0.999351', '0.999752']  time :  98.06519794464111
Epoch :  475  Rel. Train L2 Loss :  0.0032068231254816057  Rel. Test L2 Loss :  0.06798083806037902  L adjust: ['0.999353', '0.999751']  time :  98.23667550086975
Epoch :  476  Rel. Train L2 Loss :  0.0032020813189446926  Rel. Test L2 Loss :  0.06798226165771484  L adjust: ['0.999355', '0.999753']  time :  98.55061173439026
Epoch :  477  Rel. Train L2 Loss :  0.0031942577250301837  Rel. Test L2 Loss :  0.06798166441917419  L adjust: ['0.999354', '0.999751']  time :  98.35068440437317
Epoch :  478  Rel. Train L2 Loss :  0.0031881032027304174  Rel. Test L2 Loss :  0.06797158455848694  L adjust: ['0.999354', '0.999750']  time :  98.55480027198792
Epoch :  479  Rel. Train L2 Loss :  0.0031819355823099614  Rel. Test L2 Loss :  0.06797255301475524  L adjust: ['0.999353', '0.999753']  time :  98.55014824867249
Epoch :  480  Rel. Train L2 Loss :  0.0031752758771181108  Rel. Test L2 Loss :  0.06796642875671387  L adjust: ['0.999352', '0.999753']  time :  98.27539038658142
Epoch :  481  Rel. Train L2 Loss :  0.003171106703579426  Rel. Test L2 Loss :  0.0679635009765625  L adjust: ['0.999354', '0.999750']  time :  98.60711669921875
Epoch :  482  Rel. Train L2 Loss :  0.003165279634296894  Rel. Test L2 Loss :  0.06795945811271667  L adjust: ['0.999354', '0.999750']  time :  98.4335629940033
Epoch :  483  Rel. Train L2 Loss :  0.003161097750067711  Rel. Test L2 Loss :  0.06795562291145325  L adjust: ['0.999354', '0.999752']  time :  98.47701454162598
Epoch :  484  Rel. Train L2 Loss :  0.003158390875905752  Rel. Test L2 Loss :  0.06795837426185608  L adjust: ['0.999353', '0.999754']  time :  98.54458355903625
Epoch :  485  Rel. Train L2 Loss :  0.003153126955032349  Rel. Test L2 Loss :  0.06796267867088318  L adjust: ['0.999354', '0.999751']  time :  98.64721059799194
Epoch :  486  Rel. Train L2 Loss :  0.003148854736238718  Rel. Test L2 Loss :  0.06795308494567871  L adjust: ['0.999353', '0.999751']  time :  98.56487321853638
Epoch :  487  Rel. Train L2 Loss :  0.0031450484581291675  Rel. Test L2 Loss :  0.06795952343940735  L adjust: ['0.999354', '0.999753']  time :  98.96302032470703
Epoch :  488  Rel. Train L2 Loss :  0.0031411886736750602  Rel. Test L2 Loss :  0.06794951295852661  L adjust: ['0.999352', '0.999750']  time :  98.64158749580383
Epoch :  489  Rel. Train L2 Loss :  0.003138915229588747  Rel. Test L2 Loss :  0.06794820499420166  L adjust: ['0.999352', '0.999750']  time :  98.44152617454529
Epoch :  490  Rel. Train L2 Loss :  0.003134696647524834  Rel. Test L2 Loss :  0.06794557881355286  L adjust: ['0.999353', '0.999752']  time :  98.4447774887085
Epoch :  491  Rel. Train L2 Loss :  0.0031323551684617995  Rel. Test L2 Loss :  0.06795007967948914  L adjust: ['0.999355', '0.999751']  time :  98.60744857788086
Epoch :  492  Rel. Train L2 Loss :  0.0031288039945065976  Rel. Test L2 Loss :  0.06794347047805786  L adjust: ['0.999354', '0.999751']  time :  98.63887453079224
Epoch :  493  Rel. Train L2 Loss :  0.0031265956871211528  Rel. Test L2 Loss :  0.06794665217399597  L adjust: ['0.999354', '0.999751']  time :  98.3233323097229
Epoch :  494  Rel. Train L2 Loss :  0.003122846204787493  Rel. Test L2 Loss :  0.06793900561332702  L adjust: ['0.999353', '0.999751']  time :  98.59323215484619
Epoch :  495  Rel. Train L2 Loss :  0.0031210304982960224  Rel. Test L2 Loss :  0.06793857002258301  L adjust: ['0.999351', '0.999751']  time :  98.50286960601807
